nr	P	Pdb	h	a	a_occ	R	time	R_ref
#iterations=10 pstart=0 pend=2 pnum=200 L=4 Ku=4 time_scale=100
				[ 0.  0. -0.  0. -0.  0.  0. -1.  0. -0.  0.  0.  0. -0.  0. -0.]	1			
				[-0. -0.  0.  0.  0. -1. -0.  0.  0. -0.  0. -0.  0. -0. -0.  0.]	1			
				[ 0.  0.  0.  0. -0.  0.  0.  0.  1.  0. -0. -0. -0. -0. -0. -0.]	1			
				[-0. -0. -0. -0.  1. -0. -0.  0. -0.  0.  0. -0. -0. -0.  0. -0.]	1			
				[ 0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1. -0.  0.]	1			
				[ 0. -0.  0.  0.  0.  0. -0. -0.  0. -0. -0. -0. -0. -1. -0. -0.]	1			
				[ 0. -0. -0. -0. -0. -0.  0.  0. -0.  0.  0.  0.  0. -0.  1. -0.]	1			
50	 3.18	 5.03	std	[-1. -0.  0.  0. -0. -0. -0.  0. -0.  0. -0.  0.  0.  0. -0. -0.]	2	 0.21	 0.90	 0.06
				[-0. -0. -0.  0.  0. -0. -0.  1.  0. -0.  0.  0.  0.  0. -0. -0.]	2			
				[ 0. -0.  0.  0. -0. -0.  0. -0.  1.  0.  0. -0.  0.  0.  0. -0.]	2			
				[ 0.  0. -0.  0. -0.  0. -0.  0. -0. -0.  0. -0.  1. -0. -0.  0.]	1			
				[ 0. -1. -0. -0.  0. -0.  0.  0.  0. -0.  0. -0. -0. -0.  0.  0.]	1			
				[ 0. -0. -1. -0. -0. -0. -0.  0. -0. -0. -0. -0.  0.  0.  0. -0.]	1			
				[-0. -0.  0. -0. -0.  0.  0. -0.  0.  0.  1. -0.  0.  0.  0. -0.]	1			
51	 3.26	 5.13	std	[-0. -0. -0. -0. -0.  0. -0. -0. -0. -0. -0.  0. -0. -0.  0. -1.]	1	 0.21	 0.92	 0.04
				[ 0.  0. -0.  0. -0.  0.  0.  0.  0. -0.  0.  1. -0. -0. -0. -0.]	1			
				[ 0. -0. -0.  0.  0. -0. -0.  0.  0.  0. -0. -0.  0. -0.  0.  1.]	1			
				[ 0.  0. -1.  0.  0. -0.  0. -0.  0.  0. -0. -0. -0. -0.  0.  0.]	1			
				[ 0.  0. -0.  0.  0.  0.  0. -0. -0.  0. -1.  0.  0. -0. -0.  0.]	1			
				[ 0. -0.  0.  0.  0. -0. -0. -1. -0. -0.  0.  0. -0. -0.  0.  0.]	1			
				[ 0. -0.  0.  0.  1. -0. -0.  0. -0.  0.  0. -0. -0.  0. -0. -0.]	1			
				[-0. -0. -0. -0. -0. -0.  1. -0.  0. -0. -0.  0.  0. -0. -0. -0.]	1			
				[ 0.  0. -0.  0. -0.  0. -1. -0.  0. -0.  0.  0. -0.  0. -0.  0.]	1			
				[ 0. -0.  0. -0. -1. -0. -0. -0.  0. -0. -0. -0. -0. -0. -0.  0.]	1			
52	 3.33	 5.23	std	[-0. -0.  0.  0.  0. -1.  0.  0. -0. -0.  0.  0. -0.  0. -0. -0.]	2	 0.23	 0.94	 0.08
				[ 0.  0. -1. -0. -0.  0.  0.  0. -0.  0.  0.  0. -0. -0.  0. -0.]	2			
				[ 0. -0.  0. -0.  0. -0. -0. -0. -0.  0.  0.  0. -0. -0. -1. -0.]	1			
				[ 0.  0. -0. -0.  0. -0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  1.]	1			
				[ 0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0.  0. -0.  0. -1.]	1			
				[ 0. -0.  0. -0. -0. -0.  0. -0.  0.  0. -0. -0. -0.  1. -0.  0.]	1			
				[-0. -0.  0. -0.  0. -0.  0.  0.  0.  0.  0.  1.  0. -0.  0.  0.]	1			
				[ 0.  0.  0. -1. -0. -0. -0. -0.  0. -0.  0. -0.  0. -0. -0.  0.]	1			
53	 3.41	 5.33	std	[-0. -0.  0. -0. -0. -0.  1.  0.  0. -0. -0.  0.  0.  0.  0.  0.]	2	 0.24	 0.94	 0.09
				[-0.  0.  0.  0. -0.  0. -0. -0. -0.  0. -0.  0. -1. -0. -0. -0.]	1			
				[-0. -0.  0.  0. -0.  0. -0. -0.  0.  1. -0.  0.  0.  0.  0.  0.]	1			
				[ 0.  0.  0.  0.  0.  0.  0. -0. -0. -0.  0.  0.  0.  0. -0.  1.]	1			
				[-0. -0. -0.  0.  0.  0.  0.  0.  0. -0.  1. -0.  0.  0. -0. -0.]	1			
				[ 0. -0. -0. -0. -0. -0.  0.  1. -0. -0.  0.  0.  0.  0.  0.  0.]	1			
				[ 0. -0. -1.  0. -0.  0. -0. -0. -0.  0. -0. -0.  0. -0. -0. -0.]	1			
				[ 0. -0.  0.  0. -1.  0.  0. -0. -0.  0. -0.  0. -0. -0.  0.  0.]	1			
				[ 0. -0. -0.  0. -0.  1.  0.  0.  0. -0.  0.  0.  0.  0.  0. -0.]	1			
54	 3.49	 5.43	std	[ 0. -0. -0.  0. -0.  0. -0. -0.  0.  0.  0.  0.  0.  0.  0.  1.]	2	 0.28	 0.95	 0.10
				[ 0.  0.  0.  0. -0.  0.  1.  0.  0.  0. -0. -0.  0.  0.  0. -0.]	1			
				[ 0. -0. -0.  0. -0. -0.  0.  0. -0.  0. -0. -0.  0.  0. -1. -0.]	1			
				[-0.  0.  0. -0. -0. -0. -0. -0.  0. -1. -0.  0.  0. -0.  0.  0.]	1			
				[-0. -0.  0. -0.  1. -0.  0. -0.  0.  0. -0.  0.  0. -0. -0.  0.]	1			
				[-0.  0.  0.  0.  0. -0. -0. -0.  0. -0. -0.  1.  0. -0. -0.  0.]	1			
				[ 1.  0. -0. -0. -0. -0. -0.  0.  0. -0.  0. -0. -0.  0. -0. -0.]	1			
				[-0. -0.  0.  1.  0.  0. -0. -0.  0.  0.  0. -0.  0.  0.  0.  0.]	1			
				[ 0.  0.  0. -0. -0. -0. -1. -0. -0.  0.  0.  0. -0.  0. -0.  0.]	1			
55	 3.57	 5.53	std	[-0.  0. -0. -0. -1. -0.  0.  0.  0. -0.  0. -0.  0.  0.  0. -0.]	2	 0.20	 0.94	 0.07
				[-0. -0. -0. -0. -0.  1. -0. -0.  0.  0.  0.  0. -0. -0.  0. -0.]	2			
				[ 0. -0.  0.  0.  0.  0.  0. -0. -0. -0. -0.  0. -0. -0.  1.  0.]	1			
				[-0. -0. -0.  1. -0. -0.  0.  0. -0.  0. -0. -0. -0.  0.  0.  0.]	1			
				[ 0. -1.  0. -0.  0.  0.  0.  0.  0. -0. -0.  0.  0. -0. -0. -0.]	1			
				[ 0.  0.  0.  0.  1. -0.  0. -0.  0.  0.  0. -0. -0. -0.  0.  0.]	1			
				[-0.  0.  0.  0. -0.  0. -0.  0. -0.  0.  0. -0.  0.  0. -1.  0.]	1			
				[ 0. -0.  0. -0.  0. -0. -0. -0.  1.  0.  0.  0. -0.  0.  0.  0.]	1			
56	 3.65	 5.63	std	[-0. -0.  0. -0. -0.  0. -0.  1. -0.  0.  0.  0.  0.  0.  0.  0.]	2	 0.22	 0.92	 0.07
				[-0. -0. -0.  0. -0.  0.  0.  0.  0.  0.  0. -0. -0.  0. -1. -0.]	1			
				[ 0. -0. -0.  0. -0.  0.  1.  0. -0. -0. -0.  0.  0.  0.  0.  0.]	1			
				[ 0.  0.  0.  0.  0. -0.  0. -0.  0. -0.  0.  0. -0.  0.  0. -1.]	1			
				[-0.  1. -0. -0.  0.  0.  0. -0.  0. -0.  0.  0.  0. -0. -0. -0.]	1			
				[ 0. -0. -0. -0. -0. -1. -0.  0.  0.  0.  0.  0. -0. -0.  0. -0.]	1			
				[ 0.  0. -0. -0.  0.  0. -0.  0.  0.  0. -0.  1. -0.  0. -0.  0.]	1			
				[ 0.  0. -0.  0.  1. -0.  0. -0.  0. -0. -0.  0. -0.  0.  0. -0.]	1			
				[ 0. -0. -0. -0.  0. -0.  0. -0. -1. -0.  0.  0.  0. -0.  0. -0.]	1			
57	 3.74	 5.73	std	[-0. -0.  1.  0. -0. -0. -0.  0. -0.  0. -0. -0. -0. -0.  0.  0.]	2	 0.25	 0.97	 0.08
				[ 0.  0.  0.  0.  0. -0. -0. -0. -0. -0.  0.  0.  0. -0.  0.  1.]	1			
				[ 0. -0. -0.  0.  0. -0.  0.  0. -0. -1.  0.  0.  0.  0. -0.  0.]	1			
				[-0. -0.  0.  0.  0.  0. -1. -0.  0. -0.  0. -0. -0. -0.  0. -0.]	1			
				[-0.  1. -0.  0. -0.  0. -0. -0. -0.  0. -0.  0. -0.  0. -0. -0.]	1			
				[ 0. -0. -0.  0.  1.  0.  0. -0. -0. -0.  0. -0. -0. -0. -0.  0.]	1			
				[ 1.  0.  0. -0. -0.  0. -0.  0.  0.  0.  0. -0. -0.  0. -0.  0.]	1			
				[ 0. -0.  0.  0. -0.  0. -0. -1. -0. -0.  0.  0.  0.  0.  0. -0.]	1			
				[-0. -0.  0.  0.  0. -0.  1.  0.  0. -0. -0.  0. -0.  0. -0.  0.]	1			
58	 3.83	 5.83	std	[ 0.  0.  0. -0.  0. -0. -0.  1.  0.  0. -0. -0.  0.  0. -0. -0.]	2	 0.25	 0.92	 0.09
				[-0.  0.  0.  0. -0. -0.  1. -0. -0. -0.  0. -0.  0.  0. -0.  0.]	1			
				[-1. -0.  0.  1.  0. -1. -1. -0.  2.  2.  0.  0.  0. -2.  0. -1.]	1			
				[-0. -0. -0.  0.  0. -0. -0.  0.  0. -0. -0. -0. -0. -0.  0.  1.]	1			
				[-0.  0. -0. -0. -0. -0.  0.  0. -0. -0.  0. -0. -0.  0. -1.  0.]	1			
				[-0.  0.  0.  0. -0.  0. -0.  0. -0. -0. -0. -0. -0.  1. -0.  0.]	1			
				[ 0. -1.  0. -0. -0.  0.  0. -0.  0. -0.  0. -0.  0. -0. -0. -0.]	1			
				[ 0.  0.  0. -0.  0. -0.  0. -0.  0. -0. -0.  0.  0.  0.  1.  0.]	1			
				[ 0. -0. -0. -0.  0.  0. -0.  0. -1.  0.  0.  0. -0. -0. -0.  0.]	1			
59	 3.92	 5.93	std	[ 0. -0.  1. -0. -0.  0. -0. -0. -0.  0.  0. -0. -0.  0.  0. -0.]	3	 0.25	 0.96	 0.09
				[-0.  0. -0.  0.  0.  0. -0. -0. -0. -1. -0. -0.  0. -0. -0. -0.]	1			
				[-0.  0.  0.  0.  0.  0. -0.  0.  1. -0. -0. -0. -0. -0.  0. -0.]	1			
				[-0. -0. -0.  0.  0. -0. -0.  0.  0. -0.  0.  0. -0.  0. -1. -0.]	1			
				[ 1. -0.  0.  0.  0. -0. -0. -0.  0.  0.  0.  0. -0.  0.  0.  0.]	1			
				[-0.  0.  0.  0. -1.  0.  0. -0. -0.  0. -0. -0. -0. -0.  0.  0.]	1			
				[-0. -0. -0. -0.  0. -0. -0.  0.  0.  0.  0.  0. -1.  0.  0.  0.]	1			
				[ 0. -1.  0. -0. -0. -0. -0.  0.  0. -0.  0. -0.  0.  0. -0.  0.]	1			
60	 4.01	 6.03	std	[ 1. -0. -0. -0.  0. -0.  0.  0. -0. -0.  0. -0. -0. -0. -0.  0.]	2	 0.24	 0.96	 0.09
				[ 0.  0. -0.  0.  0.  0.  0. -0. -0.  0.  0.  0.  1.  0. -0. -0.]	2			
				[ 0. -1. -0. -0.  0.  0.  0.  0. -0.  0. -0. -0. -0. -0.  0.  0.]	1			
				[-0. -0. -0. -0.  0.  0.  0.  0. -0. -0.  0. -0. -1. -0.  0.  0.]	1			
				[ 0.  0. -0. -0. -0. -0.  1.  0.  0. -0.  0.  0. -0.  0. -0. -0.]	1			
				[ 0. -0.  0.  0.  0. -0.  0. -0. -0.  0.  1. -0. -0. -0. -0.  0.]	1			
				[ 0.  0.  0. -0.  1.  0.  0. -0.  0. -0. -0. -0.  0.  0. -0. -0.]	1			
				[ 0. -0.  0. -0. -0.  0.  0. -0. -0.  0.  0.  0. -0.  0.  0. -1.]	1			
61	 4.10	 6.13	std	[ 0. -0.  0. -0.  0.  0. -0. -0.  0.  0. -0.  0.  1. -0. -0. -0.]	2	 0.28	 0.96	 0.13
				[ 0.  0.  0.  0. -0. -0.  0. -0. -0. -1.  0. -0.  0.  0. -0. -0.]	1			
				[-0. -0. -0. -0. -0. -0.  0.  1.  0.  0.  0. -0.  0. -0. -0. -0.]	1			
				[ 0. -0. -1.  0.  0. -0.  0. -0. -0.  0.  0.  0. -0.  0.  0.  0.]	1			
				[-0. -1. -0.  0.  0. -0.  0.  0.  0. -0. -0. -0. -0.  0.  0.  0.]	1			
				[ 0. -0.  0. -0. -0. -0.  1. -0.  0. -0.  0. -0. -0.  0.  0. -0.]	1			
				[ 0. -0.  0. -0.  1.  0.  0. -0.  0. -0. -0. -0.  0. -0.  0.  0.]	1			
				[ 0. -0.  0. -0.  0. -0. -0.  0.  0. -0. -0. -0. -1.  0.  0.  0.]	1			
				[-0. -0.  0.  1. -0. -0. -0.  0.  0. -0.  0.  0.  0. -0.  0.  0.]	1			
62	 4.20	 6.23	std	[-0. -0. -0. -0.  0. -0. -0.  0. -0. -0.  0. -1.  0.  0. -0.  0.]	1	 0.26	 0.94	 0.07
				[ 0.  0. -0.  0. -0.  0.  0.  0. -0. -0.  0. -0. -0. -1.  0.  0.]	1			
				[-0. -0.  0. -1. -0. -0.  0.  0.  0. -0. -0.  0.  0. -0. -0. -0.]	1			
				[ 0.  0. -0.  0. -0.  0.  0.  0.  0.  0.  0.  0.  0. -0. -0.  1.]	1			
				[ 0. -0.  0. -0.  0. -0. -0.  0. -0. -0.  0. -0. -0.  0.  0. -1.]	1			
				[-0.  0. -0. -0.  0. -0. -0.  0. -1.  0. -0. -0. -0. -0.  0.  0.]	1			
				[ 0. -0.  0.  0. -1.  0. -0. -0. -0.  0. -0. -0.  0.  0. -0.  0.]	1			
				[ 0. -0. -0. -0. -0. -0.  0. -0.  0. -0.  0.  0.  0.  0. -1.  0.]	1			
				[-0. -0. -1.  0.  0. -0. -0.  0. -0. -0.  0. -0.  0. -0. -0.  0.]	1			
				[-0. -0. -0.  0. -0. -0.  0.  0.  0. -0.  1. -0.  0. -0. -0.  0.]	1			
63	 4.30	 6.33	std	[ 0.  0.  0. -0.  0.  0.  0. -0. -0. -1. -0.  0.  0.  0.  0.  0.]	3	 0.28	 0.97	 0.11
				[ 0. -0. -0.  0.  0. -0.  0. -0. -1.  0. -0. -0. -0.  0. -0.  0.]	2			
				[ 0. -0.  0. -0. -0. -0. -0. -0.  0. -0. -0.  0.  0. -1. -0.  0.]	1			
				[ 0. -0.  0.  0.  0. -1.  0. -0.  0. -0. -0. -0.  0. -0.  0. -0.]	1			
				[-0.  0.  0.  0. -1.  0.  0. -0.  0. -0.  0.  0.  0.  0. -0.  0.]	1			
				[ 0. -0.  0. -0.  0. -0.  0.  0. -0. -0.  0.  0. -1.  0. -0.  0.]	1			
				[ 0. -0.  0.  0. -0.  0. -1. -0.  0.  0.  0.  0. -0. -0. -0.  0.]	1			
64	 4.40	 6.43	std	[-1.  0. -0.  0.  0.  0. -0. -0. -0.  0.  0. -0.  0. -0.  0. -0.]	2	 0.24	 0.92	 0.10
				[-0. -0.  0.  1.  0. -0.  0. -0. -0. -0.  0.  0.  0.  0. -0. -0.]	1			
				[ 0.  0. -0.  0.  0.  0. -0. -0.  0.  0. -0. -0. -0.  0. -0.  1.]	1			
				[ 0. -0.  1. -0.  0.  0.  0.  0. -0.  0. -0.  0.  0. -0.  0. -0.]	1			
				[ 0. -0. -0. -0.  0. -0.  0.  0. -1.  0.  0. -0. -0.  0.  0.  0.]	1			
				[ 0. -0. -0.  0. -0. -0.  0. -0. -0. -0.  0.  0. -1.  0. -0.  0.]	1			
				[ 0. -0.  0. -0. -0.  0. -0. -0.  1.  0.  0. -0.  0. -0. -0.  0.]	1			
				[ 0. -0. -1.  0. -0. -0. -0.  0.  0.  0.  0. -0. -0.  0. -0. -0.]	1			
				[ 0.  0. -0. -0.  1.  0. -0. -0. -0.  0.  0.  0. -0.  0.  0.  0.]	1			
65	 4.50	 6.53	std	[ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0. -0.  0.  0.  0.  0.]	2	 0.27	 0.96	 0.09
				[ 0. -0. -1. -0. -0.  0.  0.  0. -0.  0. -0.  0.  0.  0.  0. -0.]	1			
				[-0. -0. -0. -0. -0.  0. -0.  0.  0. -1. -0. -0. -0.  0. -0. -0.]	1			
				[-1. -0. -0. -0.  0.  0. -0.  0. -0.  0. -0.  0.  0.  0.  0.  0.]	1			
				[ 0. -0. -0. -0.  0. -0. -1.  0. -0. -0. -0. -0. -0. -0.  0.  0.]	1			
				[ 0. -0.  0.  0.  0.  0.  0.  0.  1.  0. -0. -0.  0. -0.  0. -0.]	1			
				[ 1.  0. -0. -0. -0. -0. -0. -0. -0.  0.  0. -0. -0. -0.  0. -0.]	1			
				[-0.  0.  0.  0. -0.  0. -0.  0.  0. -0.  1.  0.  0.  0. -0. -0.]	1			
				[ 0.  0.  0. -0.  0.  0.  0.  0. -0.  0. -0. -0. -0.  0. -1. -0.]	1			
66	 4.61	 6.63	std	[ 0. -0.  0.  0.  0.  0.  0.  0.  0. -0.  1.  0. -0.  0. -0. -0.]	3	 0.32	 0.96	 0.09
				[ 0. -0.  1. -0.  0.  0.  0.  0. -0. -0. -0. -0. -0.  0.  0. -0.]	2			
				[ 0.  0.  0. -0. -0. -1.  0. -0.  0. -0.  0.  0. -0.  0.  0.  0.]	1			
				[-0. -0. -0. -0. -0.  0. -0. -1.  1.  0.  0. -1. -0. -1.  0. -0.]	1			
				[-0. -0.  0.  0. -1. -0. -0. -0.  0. -0.  0.  0. -0.  0. -0.  0.]	1			
				[-0. -0.  0. -1. -0.  0. -0.  0.  0. -0.  0. -0.  0.  0. -0. -0.]	1			
				[-0.  0.  0.  0.  0.  0.  0.  0. -0. -1. -0. -1. -0.  0.  0.  0.]	1			
67	 4.71	 6.73	std	[ 0.  0.  0.  0.  0.  0.  0.  1. -0.  0.  0. -0. -0. -0. -0. -0.]	1	 0.27	 0.97	 0.05
				[ 0. -0.  0.  0. -0. -0. -0.  0. -0.  0. -0. -0.  1.  0.  0.  0.]	1			
				[-0. -1. -0. -1. -0. -0.  1.  0. -1. -0.  1.  0. -0. -0.  0.  0.]	1			
				[ 0.  0. -0.  0.  0. -0. -0.  0.  1. -0. -0. -0.  0.  0.  0. -0.]	1			
				[ 0.  0.  0. -1. -0. -0.  0. -0. -0.  0. -0. -0. -0. -0.  0.  0.]	1			
				[-0.  0.  0. -0. -1. -0.  0. -0. -0. -0. -0. -0. -0.  0. -0.  0.]	1			
				[ 0.  0.  0. -0. -0. -0.  0. -1.  0. -0.  0. -0. -0.  0. -0.  0.]	1			
				[ 0. -0. -0. -0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0. -0. -0.]	1			
				[-0. -0.  0.  0. -0. -0. -0.  0.  0.  0.  0. -0. -0.  0. -1.  0.]	1			
				[-1.  0. -0.  0. -0.  0.  0. -0.  0. -0. -0.  0.  0. -0.  0.  0.]	1			
68	 4.82	 6.83	std	[ 0. -0.  0.  0.  0.  0.  0. -0. -0. -0.  1. -0. -0. -0.  0. -0.]	1	 0.26	 0.96	 0.07
				[ 0.  0.  0.  0.  0.  0. -0. -1. -0. -0. -0.  0.  0. -0.  0.  0.]	1			
				[ 0.  0. -0. -0. -0. -0. -0. -0.  0. -0. -0.  0.  1.  0. -0. -0.]	1			
				[-0. -0. -0. -0.  0.  0. -0.  0. -0.  0. -1. -0.  0.  0. -0. -0.]	1			
				[ 0. -0. -0.  0. -0.  0. -0.  0.  0. -0. -0. -1.  0. -0.  0. -0.]	1			
				[ 0.  0.  0.  0.  0.  0.  0.  0.  0. -0. -0.  0.  0. -1.  0.  0.]	1			
				[-0.  0. -0.  0.  0.  0. -0. -0. -1.  0.  0.  0. -0.  0. -0. -0.]	1			
				[-0.  1. -0.  0. -0.  0. -0. -0. -0.  0. -0.  0.  0.  0. -0.  0.]	1			
				[ 0. -0. -0.  1. -0.  0.  0. -0. -0.  0.  0.  0.  0.  0.  0. -0.]	1			
				[-0. -0.  0.  0.  0.  0. -0.  0.  0.  0. -0. -0. -0.  0. -0.  1.]	1			
69	 4.94	 6.93	std	[-0. -0.  0.  0.  0. -0. -0. -0.  0.  0.  0.  0.  0. -0.  0.  1.]	1	 0.31	 0.97	 0.09
				[ 0.  0.  0.  1.  0. -0. -0.  0. -0.  0. -0. -0.  0. -0. -0. -0.]	1			
				[-0.  0.  0.  0. -0.  0. -0.  0. -0.  0. -0.  0. -1.  0. -0.  0.]	1			
				[-0.  0.  0.  0. -0. -0.  1. -0.  0. -0.  0. -0.  0.  0.  0. -0.]	1			
				[ 0.  0. -0. -0. -0. -0.  0. -0. -0. -1.  0. -0.  0. -0. -0.  0.]	1			
				[ 0. -0. -0. -0. -1. -0. -0.  0. -0. -0.  0. -0. -0.  0.  0.  0.]	1			
				[-0. -0.  0.  0.  0.  0.  0. -0.  0.  0.  0. -0. -0.  0. -1.  0.]	1			
				[ 0. -0.  0. -0. -0. -0. -0.  0. -0. -0.  0. -1.  0.  0. -0.  0.]	1			
				[-0. -0.  1.  0.  0.  0. -0. -0.  0.  0. -0.  0.  0.  0. -0. -0.]	1			
				[-1. -0. -0.  0. -0.  0. -0. -0.  0.  0. -0. -0.  0. -0. -0. -0.]	1			
70	 5.05	 7.04	std	[-0.  0.  0.  0.  1. -0. -0.  0.  0.  0.  0. -0.  0. -0.  0.  0.]	2	 0.24	 0.95	 0.09
				[ 0.  0.  0. -1.  0.  0.  0.  0. -0. -0.  0. -0.  0.  0.  0. -0.]	2			
				[-0.  0.  0. -0.  0. -0. -0. -0. -0. -0.  0. -1.  0. -0. -0.  0.]	1			
				[ 0. -0.  0. -0. -0.  0. -0. -0. -1. -0. -0.  0. -0. -0. -0.  0.]	1			
				[-0.  0. -0. -0. -0.  0. -0. -0.  0. -1. -0.  0.  0. -0.  0. -0.]	1			
				[-0. -0.  0. -0.  0.  0.  0. -0. -0.  0.  0.  1.  0. -0. -0. -0.]	1			
				[-0.  0. -0. -0. -0. -0.  1.  0.  0. -0. -0.  0.  0.  0. -0.  0.]	1			
				[ 0.  0.  0.  0.  0. -0. -0. -0. -0.  0. -0. -0. -0. -0.  0. -1.]	1			
71	 5.17	 7.14	std	[ 0.  1.  0. -0. -0.  0.  0. -0.  0. -0. -0. -0.  0. -0.  0. -0.]	2	 0.29	 0.93	 0.12
				[-0. -0.  0.  0. -0. -0. -0. -0.  0.  0. -0. -1.  0. -0.  0. -0.]	2			
				[-0.  0. -0.  0.  0. -0. -0.  0.  0.  1. -0.  0. -0. -0.  0.  0.]	1			
				[-0. -0. -0. -0.  0. -0. -0. -1. -0.  0. -0.  0.  0.  0. -0. -0.]	1			
				[-0. -0.  0.  0. -0. -0. -0. -0.  0. -0. -1.  0. -0.  0.  0. -0.]	1			
				[-0.  0.  0.  0.  0. -0. -0. -0.  0. -0. -0. -0.  0. -0.  1.  0.]	1			
				[ 0. -0.  0.  0. -0. -0.  0. -0.  1. -0.  0. -0.  0.  0. -0. -0.]	1			
				[-0. -0.  0.  0. -0.  0.  0.  0.  0.  0. -0. -0. -1.  0. -0. -0.]	1			
72	 5.29	 7.24	std	[-0. -0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0. -1.  0. -0. -0.]	2	 0.30	 0.97	 0.07
				[-0. -0.  0.  0. -0. -0.  0. -1.  0.  0.  0. -0.  0.  0.  0. -0.]	1			
				[-0. -1.  0.  0.  0.  0.  0. -0. -0.  0. -0.  0.  0. -0. -0.  0.]	1			
				[-0. -0.  0. -0. -1.  0. -0. -0.  0.  0.  0.  0.  0. -0.  0.  0.]	1			
				[ 0.  0.  0.  0.  0. -0. -0. -0. -0.  0. -0. -0. -0.  0.  0. -1.]	1			
				[ 0.  0.  1.  0. -0.  0.  0.  0. -0.  0.  0. -0. -0.  0.  0.  0.]	1			
				[ 0.  0.  0. -0.  0. -0.  0. -0. -0.  1.  0. -0. -0.  0. -0.  0.]	1			
				[-0.  1. -0.  0. -0.  0.  0.  0.  0. -0.  0.  0.  0. -0. -0.  0.]	1			
				[-0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0. -0. -0. -0.  0. -0.]	1			
73	 5.42	 7.34	std	[-0.  0.  0. -0. -0. -0.  0. -0.  0. -0.  0. -1.  0.  0.  0. -0.]	3	 0.23	 0.95	 0.13
				[-0.  0.  0. -0. -0.  0. -0.  1. -0. -0.  0. -0. -0. -0.  0.  0.]	2			
				[ 0.  0. -0.  0. -0.  0.  0.  0. -0.  1.  0. -0. -0. -0. -0. -0.]	1			
				[-0.  0.  0.  0. -0. -0. -0. -0.  0.  0.  0.  0.  1. -0. -0. -0.]	1			
				[ 0. -0. -0.  0. -0. -0. -0.  0.  0. -0.  0.  0.  0. -1. -0.  0.]	1			
				[ 0. -0. -0. -0.  0.  1. -0.  0.  0. -0.  0. -0. -0. -0.  0. -0.]	1			
				[-0.  0. -0.  0. -0.  0. -0.  0. -1. -0. -0. -0.  0.  0.  0.  0.]	1			
74	 5.54	 7.44	std	[ 0. -0.  0.  0. -0.  0.  0. -0. -0.  0. -0.  0.  0.  0.  1.  0.]	2	 0.24	 0.95	 0.08
				[-0. -0.  1. -0. -0. -0. -0.  0.  0. -0. -0.  0. -0.  0.  0. -0.]	2			
				[-0. -0. -0.  0. -1. -0. -0.  0. -0.  0.  0.  0. -0. -0.  0.  0.]	1			
				[-0. -0. -0.  0.  0.  0. -0.  1.  0. -0. -0.  0. -0. -0.  0. -0.]	1			
				[-0. -1.  0. -0.  0.  0. -0.  0.  0. -0.  0.  0.  0. -0. -0.  0.]	1			
				[ 0.  1. -0.  0. -0.  0. -0. -0. -0. -0. -0. -0.  0.  0.  0. -0.]	1			
				[ 0.  0.  0. -0.  0.  0.  0.  0.  0. -0.  1.  0.  0. -0.  0. -0.]	1			
				[-0.  0. -0. -0. -0. -1. -0. -0.  0.  0. -0. -0.  0.  0.  0. -0.]	1			
75	 5.67	 7.54	std	[-0. -0. -0.  0. -0. -0. -0.  0. -0.  1.  0.  0. -0.  0. -0.  0.]	2	 0.25	 0.97	 0.12
				[-0.  0. -0. -1. -0. -0.  0.  0.  0.  0. -0.  0. -0. -0.  0. -0.]	1			
				[-0.  0. -0. -0. -0. -0.  0. -0.  0. -0. -1. -0. -0. -0.  0. -0.]	1			
				[ 0.  0.  0. -0. -0. -1. -0. -0. -0. -0.  0. -0.  0.  0.  0.  0.]	1			
				[ 0.  0.  1. -0. -0. -0. -0. -0.  0. -0.  0.  0.  0. -0. -0.  0.]	1			
				[-0. -0.  0.  0.  0.  0.  0. -0.  0. -0.  1.  0. -0.  0.  0.  0.]	1			
				[ 0. -0. -0.  0.  0.  0. -0. -0.  0. -1. -0.  0.  0. -0.  0. -0.]	1			
				[ 0. -0. -0.  0. -0. -0.  0. -0.  0. -0.  0.  1.  0. -0. -0.  0.]	1			
				[ 0. -0. -0. -0.  0. -0.  0.  0. -0. -0. -0. -0.  0. -0.  1. -0.]	1			
76	 5.81	 7.64	std	[ 0.  0. -0. -0. -0.  0.  0. -0. -1. -0. -0.  0. -0.  0.  0. -0.]	2	 0.24	 0.95	 0.09
				[-0.  0. -0. -0. -0. -0. -0. -0. -0. -1. -0. -0. -0. -0.  0.  0.]	1			
				[-0. -0. -0. -0.  0. -0.  0. -0.  1. -0.  0.  0.  0. -0. -0. -0.]	1			
				[-0.  0. -0. -0.  0.  0.  0.  0.  0.  0. -0.  0. -0.  0.  0. -1.]	1			
				[ 0. -0.  0.  0. -0.  0.  0. -0.  0.  0. -0. -0.  0. -1.  0.  0.]	1			
				[-0.  0. -0. -0. -0.  0.  0.  0.  0.  0.  1. -0. -0.  0. -0.  0.]	1			
